Condition;File;Line number
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/group_details.html;102
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/group_details.html;104
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/group_details.html;105
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/group_details.html;106
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/group_details.html;107
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/_group_members.html;1
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/_group_members.html;2
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/_group_members.html;4
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/_group_members.html;5
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/_group_members.html;6
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/_group_members.html;7
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/_group_members.html;8
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/_group_members.html;10
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/_group_members.html;11
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/_group_members.html;12
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/_group_members.html;18
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/_group_members.html;19
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/_group_members.html;20
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/_group_members.html;21
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/_group_members.html;22
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/_group_members.html;25
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/_group_members.html;26
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/_group_members.html;28
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/_group_members.html;29
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/_group_members.html;30
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/_group_members.html;32
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/_group_members.html;34
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/_group_members.html;35
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/_group_members.html;37
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/_group_members.html;38
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/_group_members.html;40
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/_group_members.html;41
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/_group_members.html;99
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/_group_members.html;100
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/_group_members.html;102
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/_group_members.html;103
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/_group_members.html;104
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/_group_members.html;106
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/_group_members.html;107
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/_group_members.html;108
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/_group_members.html;109
control-customactionselection;/opt/indico/src/indico/modules/logs/util.py;59
control-customactionselection;/opt/indico/src/indico/modules/logs/util.py;60
control-customactionselection;/opt/indico/src/indico/modules/logs/util.py;61
control-customactionselection;/opt/indico/src/indico/modules/logs/util.py;62
control-customactionselection;/opt/indico/src/indico/modules/logs/util.py;94
control-customactionselection;/opt/indico/src/indico/modules/logs/util.py;96
control-customactionselection;/opt/indico/src/indico/modules/logs/util.py;98
control-customactionselection;/opt/indico/src/indico/core/cache.py;160
control-customactionselection;/opt/indico/src/indico/core/cache.py;161
control-customactionselection;/opt/indico/src/indico/core/cache.py;163
control-customactionselection;/opt/indico/src/indico/modules/attachments/controllers/management/base.py;103
control-customactionselection;/opt/indico/src/indico/modules/attachments/controllers/management/base.py;104
control-customactionselection;/opt/indico/src/indico/modules/attachments/controllers/management/base.py;123
control-customactionselection;/opt/indico/src/indico/modules/attachments/controllers/management/base.py;124
control-customactionselection;/opt/indico/src/indico/modules/attachments/controllers/management/base.py;125
control-customactionselection;/opt/indico/src/indico/modules/attachments/controllers/management/base.py;126
control-customactionselection;/opt/indico/src/indico/modules/attachments/templates/upload.html;1
control-customactionselection;/opt/indico/src/indico/modules/attachments/templates/upload.html;2
control-customactionselection;/opt/indico/src/indico/modules/attachments/templates/upload.html;4
control-customactionselection;/opt/indico/src/indico/modules/attachments/templates/upload.html;5
control-customactionselection;/opt/indico/src/indico/modules/attachments/templates/upload.html;6
control-customactionselection;/opt/indico/src/indico/modules/attachments/templates/upload.html;7
control-customactionselection;/opt/indico/src/indico/modules/attachments/templates/upload.html;8
control-customactionselection;/opt/indico/src/indico/modules/attachments/templates/upload.html;10
control-customactionselection;/opt/indico/src/indico/modules/attachments/templates/upload.html;12
control-customactionselection;/opt/indico/src/indico/modules/attachments/templates/upload.html;13
control-customactionselection;/opt/indico/src/indico/modules/attachments/templates/upload.html;14
control-customactionselection;/opt/indico/src/indico/modules/attachments/templates/upload.html;16
control-customactionselection;/opt/indico/src/indico/modules/attachments/templates/upload.html;17
control-customactionselection;/opt/indico/src/indico/modules/attachments/templates/upload.html;19
control-customactionselection;/opt/indico/src/indico/modules/attachments/templates/upload.html;20
control-customactionselection;/opt/indico/src/indico/modules/attachments/templates/upload.html;22
control-customactionselection;/opt/indico/src/indico/modules/attachments/templates/upload.html;23
control-customactionselection;/opt/indico/src/indico/modules/attachments/templates/upload.html;25
control-customactionselection;/opt/indico/src/indico/modules/attachments/templates/upload.html;26
control-customactionselection;/opt/indico/src/indico/modules/attachments/templates/upload.html;27
control-customactionselection;/opt/indico/src/indico/modules/attachments/templates/upload.html;29
control-customactionselection;/opt/indico/src/indico/modules/attachments/templates/upload.html;30
control-customactionselection;/opt/indico/src/indico/modules/attachments/templates/upload.html;31
control-customactionselection;/opt/indico/src/indico/modules/attachments/templates/upload.html;32
control-customactionselection;/opt/indico/src/indico/modules/attachments/templates/upload.html;33
control-customactionselection;/opt/indico/src/indico/modules/attachments/templates/upload.html;35
control-customactionselection;/opt/indico/src/indico/modules/attachments/templates/upload.html;36
control-customactionselection;/opt/indico/src/indico/modules/attachments/templates/upload.html;37
control-customactionselection;/opt/indico/src/indico/modules/attachments/templates/upload.html;38
control-customactionselection;/opt/indico/src/indico/modules/attachments/templates/upload.html;39
control-customactionselection;/opt/indico/src/indico/modules/attachments/templates/upload.html;40
control-customactionselection;/opt/indico/src/indico/modules/attachments/templates/upload.html;41
control-customactionselection;/opt/indico/src/indico/modules/attachments/templates/upload.html;42
control-customactionselection;/opt/indico/src/indico/modules/attachments/templates/upload.html;43
control-customactionselection;/opt/indico/src/indico/modules/attachments/templates/upload.html;44
control-customactionselection;/opt/indico/src/indico/modules/attachments/templates/upload.html;45
control-customactionselection;/opt/indico/src/indico/modules/attachments/templates/upload.html;46
control-customactionselection;/opt/indico/src/indico/modules/attachments/templates/upload.html;47
control-customactionselection;/opt/indico/src/indico/modules/attachments/templates/upload.html;52
control-customactionselection;/opt/indico/src/indico/modules/attachments/templates/upload.html;53
control-customactionselection;/opt/indico/src/indico/modules/attachments/templates/upload.html;59
control-customactionselection;/opt/indico/src/indico/modules/attachments/templates/upload.html;60
control-customactionselection;/opt/indico/src/indico/modules/attachments/templates/upload.html;61
